GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
scaffold,edu.ucsb.cs.scaffold.controller,UserStateV2Controller,0,170,0,12,0,43,0,14,0,8
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.SubConceptTableRowDTO,0,24,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.ScaffoldResetReportDTO,0,12,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,AssessmentController,0,9,0,0,0,2,0,2,0,2
scaffold,edu.ucsb.cs.scaffold.controller,CoursesController.StaffCoursesDTO,0,18,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,InstructorsController,0,65,0,2,0,14,0,6,0,5
scaffold,edu.ucsb.cs.scaffold.controller,UserStateController,0,134,0,8,0,29,0,11,0,7
scaffold,edu.ucsb.cs.scaffold.controller,CourseStaffCSVController,0,169,0,12,0,38,0,11,0,5
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.CycleEdgeDTO,0,12,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,UserInfoController,0,6,0,0,0,2,0,2,0,2
scaffold,edu.ucsb.cs.scaffold.controller,CoursesController.CourseListDTO,0,30,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,RosterStudentsCSVController,0,520,0,42,0,122,0,37,0,16
scaffold,edu.ucsb.cs.scaffold.controller,UserActivityV2Controller,0,65,0,10,0,16,0,7,0,2
scaffold,edu.ucsb.cs.scaffold.controller,QuestionController,0,5,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,CoursesController.EmailTypes,0,21,0,0,0,4,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,UserActivityV2Controller.UserActivityV2Request,0,15,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.CourseConceptDTO,0,18,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,UserStateV2Controller.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,UserActivityController,0,58,0,8,0,12,0,6,0,2
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsYamlController,0,52,0,2,0,10,0,3,0,2
scaffold,edu.ucsb.cs.scaffold.controller,UserStateV2Controller.UserStateV2Response,0,15,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,CourseOptionsController,0,154,0,10,0,34,0,11,0,6
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.ConceptContentDTO,0,18,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.controller,ConceptsController.EdgeDTO,0,15,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.errors,ForbiddenException,0,4,0,0,0,2,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.errors,EntityNotFoundException,0,17,0,0,0,2,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.errors,NoSuchKeyVersionException,0,12,0,0,0,3,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.entity,Concept,0,7,0,2,0,1,0,2,0,1
scaffold,edu.ucsb.cs.scaffold.entity,CourseOption,0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.utilities,CanonicalFormConverter,0,15,0,0,0,3,0,3,0,3
scaffold,edu.ucsb.cs.scaffold.enums,School,0,71,0,6,0,17,0,6,0,3
scaffold,edu.ucsb.cs.scaffold.enums,RosterStatus,0,21,0,0,0,4,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.enums,InsertStatus,0,21,0,0,0,4,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.enums,PatPlatform,0,15,0,0,0,3,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.enums,CourseOptions,0,15,0,0,0,3,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,ConceptGraphService.ResetResult,0,15,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,ConceptGraphService,0,638,0,56,0,125,0,45,0,17
scaffold,edu.ucsb.cs.scaffold.services,PatEncryptionService,0,229,0,20,0,50,0,18,0,8
scaffold,edu.ucsb.cs.scaffold.services,PrairieLearnService.new ParameterizedTypeReference() {...},0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,SystemInfoService,0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,UpdateUserService,0,139,0,12,0,36,0,13,0,7
scaffold,edu.ucsb.cs.scaffold.services,PatEncryptionService.EncryptedPat,0,9,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,SystemInfoServiceImpl,0,58,0,4,0,15,0,5,0,3
scaffold,edu.ucsb.cs.scaffold.services,CurrentUserService,0,10,0,2,0,2,0,3,0,2
scaffold,edu.ucsb.cs.scaffold.services,GithubService.DirectoryEntry,0,9,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,MarkdownService.new AbstractVisitor() {...},0,51,0,4,0,17,0,7,0,5
scaffold,edu.ucsb.cs.scaffold.services,GithubService,0,217,0,10,0,50,0,15,0,10
scaffold,edu.ucsb.cs.scaffold.services,PatEncryptionService.VersionedKey,0,9,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,PrairieLearnService.CourseInstanceInfo,0,12,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,ConceptGraphService.Position,0,9,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,ConceptYamlService,0,1237,0,102,0,269,0,71,0,20
scaffold,edu.ucsb.cs.scaffold.services,PrairieLearnService,0,79,0,4,0,19,0,4,0,2
scaffold,edu.ucsb.cs.scaffold.services,GithubService.new ParameterizedTypeReference() {...},0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,GithubService.new ParameterizedTypeReference() {...},0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,GithubService.new ParameterizedTypeReference() {...},0,3,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services,MarkdownService,0,331,0,18,0,42,0,16,0,7
scaffold,edu.ucsb.cs.scaffold.services,ConceptGraphService.TarjanState,0,165,0,10,0,27,0,7,0,2
scaffold,edu.ucsb.cs.scaffold.jobs,RotatePatKeysJob,0,130,0,4,0,26,0,3,0,1
scaffold,edu.ucsb.cs.scaffold.jobs,UpdateAllJob,0,12,0,0,0,5,0,2,0,2
scaffold,edu.ucsb.cs.scaffold.jobs,TestJob,0,19,0,2,0,6,0,2,0,1
scaffold,edu.ucsb.cs.scaffold.jobs,SyncPlRepoJob,0,1237,0,86,0,258,0,59,0,16
scaffold,edu.ucsb.cs.scaffold.jobs,SyncPlRepoJob.QuestionInfo,0,9,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.interceptors,RoleUpdateInterceptor,0,101,0,12,0,24,0,9,0,3
scaffold,edu.ucsb.cs.scaffold.model,UpsertResponse,0,12,0,0,0,2,0,2,0,2
scaffold,edu.ucsb.cs.scaffold.model,LoadResult,0,15,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.model,RosterStudentDTO,0,58,0,2,0,12,0,3,0,2
scaffold,edu.ucsb.cs.scaffold.services.jobs,JobContext,0,48,0,4,0,6,0,4,0,2
scaffold,edu.ucsb.cs.scaffold.services.jobs,JobService,0,111,0,2,0,33,0,8,0,7
scaffold,edu.ucsb.cs.scaffold.services.jobs,JobContextConsumer,0,2,0,0,0,1,0,1,0,1
scaffold,edu.ucsb.cs.scaffold.services.jobs,JobContextFactory,0,13,0,0,0,4,0,2,0,2
scaffold,edu.ucsb.cs.scaffold.startup,ScaffoldApplicationRunner,0,14,0,0,0,5,0,3,0,3
scaffold,edu.ucsb.cs.scaffold.startup,ScaffoldStartup,0,239,0,30,0,71,0,25,0,10
scaffold,edu.ucsb.cs.scaffold.startup,WiremockApplicationRunner,0,17,0,0,0,6,0,3,0,3
